"id","formation_energy_ev_natom","bandgap_energy_ev"
1,0.198070066666667,1.59604698246032
2,0.0654998285574229,3.73821798583334
3,0.145891216054778,3.51717371599646
4,0.0277750984126983,3.06548027809523
5,0.138824441904762,1.60067033174603
6,0.0830316163519813,4.5192388770907
7,0.070961466520555,3.23972639887041
8,0.125278619285714,2.07654433821427
9,0.0694308742857142,2.67271614650586
10,0.248996282182539,2.97756361174964
11,0.179069595624098,1.96536060166667
12,0.114687130774843,2.66565846087826
13,0.364622394523811,0.927548116428571
14,0.15444892047619,1.96373972428571
15,0.0607898437912087,0.966665769325398
16,0.270814426904762,3.62188327305557
17,0.199850806233766,1.77906557607142
18,0.204448734722221,2.30458232369047
19,0.394007403333333,1.22860946452381
20,0.199073104891775,1.4015312457215
21,0.083557701190476,1.85632028999999
22,0.15429907,2.87580870845238
23,0.188211358174603,1.67652049010463
24,0.176528293452381,3.05502620238095
25,0.035547845845702,2.44028139371994
26,0.147456338913309,0.918216481904758
27,0.249822321468254,1.38461486
28,0.235904606587301,1.85792339587302
29,0.120074852648185,1.17352994305639
30,0.228549026309524,1.92169633599205
31,0.251745908888889,1.09522073035714
32,0.1580323233658,1.93843101462843
33,0.114585655714286,1.53678367416667
34,0.169483794203019,1.80964782680736
35,0.0396283331532269,0.920877160529815
36,0.209094169801588,0.787901289047619
37,0.153555700861311,3.60687526462057
38,0.155791720165945,1.44879730471501
39,0.255099848055556,2.01785117920635
40,0.103981346291486,3.42768798743444
41,0.0584820417699872,3.92030340938017
42,0.156263972321428,3.21203619476191
43,0.0584820417699872,3.92030340938017
44,0.196082952738097,1.50857550646825
45,0.299345196309524,0.670064173690477
46,0.0291061164702404,3.88503536448351
47,0.193037080119048,1.81799255948413
48,0.266913164025925,1.90439993777417
49,0.218387384761904,3.4063502288124
50,0.122526071862582,1.19414441704546
51,0.19038476864358,2.0869630266883
52,0.0907465903174604,1.58350344884921
53,0.236497113849206,1.50625730670635
54,0.253477305634921,2.95004251796176
55,0.11978779314935,2.69757404848124
56,0.290451102539683,0.427062360952381
57,0.207569423650794,2.29685494559524
58,0.281059830714286,2.17511325878954
59,0.210963979880952,0.930370570476191
60,0.124062359087301,2.79920470202381
61,0.263528978333334,0.515940804761904
62,0.176095000761182,1.64548775392136
63,0.296641748333334,1.89729468666666
64,0.222748227857143,3.32248988311625
65,0.376436834999998,0.978604403333338
66,0.0744800454401154,2.80941812927601
67,0.070961466520555,3.23972639887041
68,0.212156050555556,2.21936627333332
69,0.232361962023809,3.43282932214286
70,0.281513760396826,1.74583510261904
71,0.0629388616017316,2.55526684691475
72,0.103583579656593,3.108486968706
73,0.055871925,2.3101868052381
74,0.118188059285714,2.03535057142857
75,0.280231676309524,1.5416089672619
76,0.272601402857143,2.58533847992064
77,0.3355227125,1.06506329571429
78,0.23296337734127,2.28701688452381
79,0.172016919816017,2.40214814930736
80,0.252865080238095,1.25134988719697
81,0.103981346291486,3.42768798743444
82,0.068121419544976,3.45591683961304
83,0.249933947857143,1.04322553309524
84,0.077775114047619,1.00247557023809
85,0.103981346291486,3.42768798743444
86,0.184798221179654,3.0586590461508
87,0.0520814703341611,3.30677800895605
88,0.0497816616370222,2.70203627839744
89,0.0989089119297658,4.27213352444744
90,0.350333828293651,1.49226694083334
91,0.0956691607738094,4.40122422212759
92,0.247832307738095,0.687812379166666
93,0.220418400277778,2.34070796937589
94,0.0147511692857143,2.03447492809524
95,0.070961466520555,3.23972639887041
96,0.337655947380952,1.03435510214286
97,0.243215217546897,2.25318915547618
98,0.0124363842857143,1.45953685309524
99,0.0770355985714286,1.95278727428572
100,0.326339617222222,0.940594706349205
101,0.181278659285714,1.53643958380952
102,0.0291061164702404,3.88503536448351
103,0.23568023531746,2.19837514536435
104,0.360388615366301,1.48711264970418
105,0.244282604166667,1.44503619166666
106,0.0989089119297658,4.27213352444744
107,0.10586859138129,4.04015784471306
108,0.220731132763349,2.58221833126986
109,0.193310773412699,2.21109603519841
110,0.165626639365079,0.810870144166666
111,0.32170070904762,0.706496054285714
112,0.0734162267404165,3.00614290185287
113,0.208804756269841,2.3735566502381
114,0.375256829639538,2.86503922308081
115,0.360901597857143,2.03512734095238
116,0.231588574285714,2.64924964833332
117,0.21140975202381,1.87552531956349
118,0.273092164920635,2.14451073785713
119,0.220418400277778,2.34070796937589
120,0.169651848333334,2.26671837098901
121,0.25253403047619,2.18768878142857
122,0.177319620793651,1.73219435455988
123,0.0396283331532269,0.920877160529815
124,0.294443226190477,0.215900832976192
125,0.159840964880952,1.17444314583334
126,0.104859763427452,3.4878086051121
127,0.0842613200000001,2.36534058000001
128,0.329848043730159,2.35763749535714
129,0.393601306666665,1.29585067952381
130,0.278187050714285,1.6065021147619
131,0.109851405504237,3.36670543658741
132,0.304396158333334,0.364199566666666
133,0.070961466520555,3.23972639887041
134,0.163841330952381,1.30683961967172
135,0.158857250238095,2.69568394003967
136,0.195103428809524,0.827566050800866
137,0.182081344264069,0.834465106031742
138,0.273092164920635,2.14451073785713
139,0.15045701195943,1.93012238287879
140,0.195266841785714,2.08959966059524
141,0.151206365595238,1.95093927357142
142,0.199257371111111,3.08330873325397
143,0.222748227857143,3.32248988311625
144,0.0594707455952381,0.973601807063488
145,0.411677258809523,1.66101965595238
146,0.0549670323809523,4.25721993547619
147,0.189705707673159,1.51035928083334
148,0.159107326309524,2.44622800054473
149,0.252765016785714,2.09416708300144
150,0.174617766017316,1.10170729136363
151,0.20218816829365,1.55669670626985
152,0.0635493925785642,3.69445808375191
153,0.0861245428571427,4.51494958341269
154,0.226074964920635,3.85254586793651
155,0.120074852648185,1.17352994305639
156,0.0337942034363551,2.64219587580214
157,0.138553617395382,2.15302856621211
158,0.0395917364857367,5.19641073303974
159,0.0956691607738094,4.40122422212759
160,0.147651564801588,1.48211825781746
161,0.195924928571428,2.11688969976191
162,0.404689883888889,1.51491969821428
163,0.0394711590080752,3.24949363530913
164,0.318134460238096,0.419384983809523
165,0.292445826031746,0.327016130476189
166,0.350806388214285,0.654060602499999
167,0.290892565476192,1.28372615916667
168,0.105330598214286,2.3109023334127
169,0.250247874523811,1.45817905428572
170,0.224238444761904,1.6491331768254
171,0.157429294747475,1.88942057441919
172,0.216974037478633,3.08969218268759
173,0.140791195270563,1.63989886333472
174,0.25712420968254,0.775775164880953
175,0.103981346291486,3.42768798743444
176,0.1580323233658,1.93843101462843
177,0.400096555699856,1.31062424237013
178,0.357139956587302,0.948079958571428
179,0.233758423253968,2.67039219588578
180,0.147569585714286,1.63112921119048
181,0.269066732460317,1.37322409718254
182,0.0584820417699872,3.92030340938017
183,0.222748227857143,3.32248988311625
184,0.286748557380952,0.912732787023811
185,0.161559958809524,1.67862845833334
186,0.363155044999999,1.45207698166667
187,0.203087194523808,3.63012564515876
188,0.147651564801588,1.48211825781746
189,0.255926126666667,0.56230592690476
190,0.199786065634921,1.19523306432901
191,0.219426083095238,1.75900396880953
192,0.0291061164702404,3.88503536448351
193,0.194646804761905,2.8868367934127
194,0.174794629999999,2.14193619416667
195,0.338622071666667,1.15502620095238
196,0.0594707455952381,0.973601807063488
197,0.133250894487734,1.30796951900794
198,0.231454393578643,2.30143776678572
199,0.23296337734127,2.28701688452381
200,0.144678839765512,1.39091409031746
201,0.177669311666667,1.43328286023809
202,0.023260426417749,1.28574519440282
203,0.322105470238096,0.983161441666669
204,0.182907526825396,2.20885704500001
205,0.172758937539683,1.46811533115079
206,0.136251619960317,1.1219988184127
207,0.105813816904762,0.999954583388279
208,0.33446657547619,1.06608667333333
209,0.328229273397976,2.23198325359996
210,0.214683182658731,2.5170148638889
211,0.199617200992063,2.66414055253663
212,0.290063292698414,1.23233262837302
213,0.256248711904761,1.41523386499999
214,0.246715699285714,0.604439328095237
215,0.13186704,3.20745694571429
216,0.082317738322511,1.03761127130952
217,0.15444892047619,1.96373972428571
218,0.271975134880952,1.1086925722619
219,0.270814426904762,3.62188327305557
220,0.0499233806629964,2.82260491298479
221,0.165083816709957,1.74068693166667
222,0.213287691666667,1.60223305714286
223,0.285545035833333,2.74249381436508
224,0.068121419544976,3.45591683961304
225,0.0281215837701188,4.82616109789016
226,0.415806335371574,1.26141356023809
227,0.286015231904761,1.64101993730159
228,0.368263881666666,1.40969644761905
229,0.222289299841269,1.97519340734127
230,0.224756401358364,2.38457137273809
231,0.208478424523808,1.23811108602563
232,0.0371199503091354,2.96130297659514
233,0.0720503690476187,4.18647000523808
234,0.236386453419912,3.16753366226193
235,0.0989089119297658,4.27213352444744
236,0.313954509603175,2.12755236297619
237,0.0219366609126983,2.28145775972223
238,0.193753910806911,2.53812535788308
239,0.326339617222222,0.940594706349205
240,0.0859267079714159,3.89375662888889
241,0.260531138095238,1.92862735971612
242,0.167074634458875,0.848429068809522
243,0.094654991904762,4.18065392069115
244,0.0153342655658232,5.24339653134421
245,0.15567046,1.81514380190476
246,0.188371120714286,2.88740904095238
247,0.329082259166668,0.769598838787882
248,0.295957192467533,1.38242128730158
249,0.183384896428572,1.24726320710678
250,0.190588495,2.79849959761905
251,0.055871925,2.3101868052381
252,0.108342209908425,1.10803472047674
253,0.264059739647853,1.683207137558
254,0.339068707380952,1.07535084285714
255,0.3588756084127,0.907255307222219
256,0.0394711590080752,3.24949363530913
257,0.0996652057215009,1.077245610444
258,0.177319620793651,1.73219435455988
259,0.323209527380953,0.457925021666666
260,0.228280743888889,2.45290959178571
261,0.103583579656593,3.108486968706
262,0.0208302566666667,1.72431029269842
263,0.0714068685930736,2.78181531790459
264,0.346551599642857,0.916771444404763
265,0.140423985714286,1.46570398833333
266,0.189631943333333,2.86153573785713
267,0.375256829639538,2.86503922308081
268,0.0228451902777777,3.21995660227272
269,0.068121419544976,3.45591683961304
270,0.206625486269842,3.09901370386725
271,0.196477420119047,2.24894607345238
272,0.362899215,1.175597305
273,0.282019291428571,2.88269115071427
274,0.326539648333333,0.807627032142857
275,0.264056622380953,1.89141364416666
276,0.155583462979798,1.40498922468614
277,0.102687980405983,1.03225856480159
278,0.151440756666667,1.69040626833334
279,0.145891216054778,3.51717371599646
280,0.104886049616217,2.04314587630231
281,0.0277750984126983,3.06548027809523
282,0.0751544901623376,2.74244985051227
283,0.0497270145238095,4.58460085549425
284,0.3588756084127,0.907255307222219
285,0.189705707673159,1.51035928083334
286,0.211202837828283,0.852916306201299
287,0.135772426666667,2.7907551122619
288,0.0380368168620148,4.47211557984266
289,0.220731132763349,2.58221833126986
290,0.155527488571428,2.99859091674603
291,0.2198624775,3.98726227646825
292,0.200664168902763,2.13695646940171
293,0.213705090952381,3.74168144071429
294,0.377662788556999,1.36342753809885
295,0.267776882261905,2.27905061119048
296,0.17315941797619,1.4243912302381
297,0.214488135952381,1.69293722146826
298,0.185769169880953,2.75767696571427
299,0.112866217253599,3.11855078242782
300,0.157451771948052,2.28040936022505
301,0.103906038984627,3.17909258452964
302,0.130148540021922,1.26400784667749
303,0.104506013095238,1.65290778309524
304,0.138314723095238,2.15481863083333
305,0.309313327896825,0.898274604498557
306,0.0396283331532269,0.920877160529815
307,0.147569585714286,1.63112921119048
308,0.192658838333333,1.74389087690476
309,0.211151241666667,3.22299061769554
310,0.335751633333332,1.31577623642857
311,0.224756401358364,2.38457137273809
312,0.380061775,0.841675421428574
313,0.16980274297619,1.23546359678571
314,0.183494254213563,1.67069901607143
315,0.281338895317461,1.97278580547618
316,0.290892565476192,1.28372615916667
317,0.239405040238096,0.920495696845232
318,0.0311905211410812,4.80104967550478
319,0.241539128174603,0.794426464404761
320,0.070961466520555,3.23972639887041
321,0.125564495,1.76828987
322,0.236903960389285,1.8282605284299
323,0.0975973700443755,3.06896322445958
324,0.323426635238095,1.20795738357143
325,0.0497816616370222,2.70203627839744
326,0.064256166904762,0.992987208968262
327,0.225255014131619,2.73805891700411
328,0.0281215837701188,4.82616109789016
329,0.108033955227393,3.83998652957321
330,0.174617766017316,1.10170729136363
331,0.214452927940116,2.40288031372655
332,0.231454393578643,2.30143776678572
333,0.103583579656593,3.108486968706
334,0.399993556428571,2.28795914904761
335,0.19271593437951,1.25655787900794
336,0.222640156428572,1.48715470103175
337,0.329077150119048,1.59963195156927
338,0.03296732452402,2.89473745490726
339,0.083557701190476,1.85632028999999
340,0.236497113849206,1.50625730670635
341,0.218435424484126,2.20369018547619
342,0.101624528333334,1.29184058891414
343,0.0956972350000004,2.31112965924603
344,0.232333654444445,0.922769186569794
345,0.105334789771841,3.25676457502237
346,0.314096854523808,3.27080496913419
347,0.175852352366522,2.17731428103175
348,0.0961323621428569,1.67880004404762
349,0.327392251190475,1.36071416119048
350,0.382377175238094,1.35109060369048
351,0.152461990815296,1.91993752904762
352,0.237941075793652,1.94965132985321
353,0.200209377411477,0.719293319999998
354,0.082317738322511,1.03761127130952
355,0.0992020565873016,2.21636153298702
356,0.0864664500000002,2.8088868606205
357,0.254205365357143,1.05528206071429
358,0.222444798150183,2.51052582936507
359,0.137515115952381,2.76932532381674
360,0.0584820417699872,3.92030340938017
361,0.362570665000001,2.00173109976191
362,0.114265953214286,2.40977694320906
363,0.224749087619047,1.60776285857143
364,0.108033955227393,3.83998652957321
365,0.225060367380952,1.01112251309524
366,0.280940788333334,2.34383091150794
367,0.309428800238096,1.59219651595239
368,0.100857644761905,2.16790895690477
369,0.012033505,1.93385941
370,0.149356742142857,1.24025438708875
371,0.339224790714286,1.40405764166667
372,0.147651564801588,1.48211825781746
373,0.161559958809524,1.67862845833334
374,0.103981346291486,3.42768798743444
375,0.185547800912698,3.20720636497641
376,0.191945502380952,3.75211100119048
377,0.0199815081543456,0.94689080605157
378,0.273418707063493,1.30726065357143
379,0.133250894487734,1.30796951900794
380,0.0635493925785642,3.69445808375191
381,0.232361962023809,3.43282932214286
382,0.21140975202381,1.87552531956349
383,0.0734162267404165,3.00614290185287
384,0.338909203809523,0.908095078333333
385,0.166564370238094,1.24209150083333
386,0.313954509603175,2.12755236297619
387,0.185507126666666,0.645517304999997
388,0.0474701776190476,3.98356362588345
389,0.10586859138129,4.04015784471306
390,0.201513851825397,2.29481356357142
391,0.212850806666666,1.46688655630953
392,0.331370007777778,2.47369050888889
393,0.283041493452383,0.913813830396826
394,0.023260426417749,1.28574519440282
395,0.314765919523809,0.575213321785713
396,0.268439833333333,2.28748452404762
397,0.185239133418249,2.41238905583333
398,0.301018732103174,0.366717928095238
399,0.270966047738094,1.31485231904762
400,0.231316382400794,2.40988627920635
401,0.0864664500000002,2.8088868606205
402,0.00996859487734486,2.19875225936508
403,0.199162214444444,0.884292780238095
404,0.160801944632636,2.24558333892857
405,0.203856729126984,2.41679080333333
406,0.077775114047619,1.00247557023809
407,0.221704130476189,2.0728942607143
408,0.151117323333333,1.16188949547619
409,0.145912231190476,1.43889890704546
410,0.0635978400779777,0.954299082261909
411,0.185822023214286,1.26932947521062
412,0.0206863942857143,1.81349594777778
413,0.18229752952381,1.20726775706349
414,0.0607898437912087,0.966665769325398
415,0.163491141158008,1.48372330405484
416,0.332684887896826,0.424136007936508
417,0.0860550157539682,0.994403500108225
418,0.304568698809524,0.513886484523808
419,0.0943989457142859,4.2835967752231
420,0.147289077222223,0.962924550238097
421,0.172107121974969,2.25332767022727
422,0.199308648095238,1.45080724647131
423,0.172369849920065,3.45181854218237
424,0.10586859138129,4.04015784471306
425,0.40205608962926,1.40463102517205
